location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
SDN,TRUE,TRUE,Blue Nile,Baw,SD08,Blue Nile,SD08104,Baw,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Baw,SD08,Blue Nile,SD08104,Baw,2,WVI,World Vision International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Baw,SD08,Blue Nile,SD08104,Baw,2,WVI,World Vision International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,ACTED,Agency for Technical Cooperation and Development,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,ACTED,Agency for Technical Cooperation and Development,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,Al-SO,Al-Sadagat organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,ADD,Addition for Disasters assistance and Development,National NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,ADD,Addition for Disasters assistance and Development,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,ADD,Addition for Disasters assistance and Development,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,Al-SO,Al-Sadagat organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,CDO,Community Development Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,CVO,Christian Vision Organization,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,CVO,Community Vision Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,FAO,Food and Agriculture Organization,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,GRC,German Red Cross,Red Cross / Red Crescent,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IMC,International Medical Corps,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IMC,International Medical Corps,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IOM,International Organization for Migration,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IR,Islamic Relief Worldwide,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,IRC,International Rescue Committee,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,MBC,Mutawinat Benevolent Company,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,MEDAIR,MEDAIR,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,MEDAIR,MEDAIR,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,MEDAIR,MEDAIR,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,MSF/Belgium,Medecins Sans Frontieres - Belgium,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,NORD,National Organization for Sustainable Rural Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,NORD,National Organization for Sustainable Rural Development,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,NORD,National Organization for Sustainable Rural Development,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,PHCO,Pan Health Care Organization,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,RI,Relief International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SCI,Save the Children International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SDO,Sabah-Alsudan for Development Organisation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SFPA,Sudan Family Planning Association,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SFPA,Sudan Family Planning Association,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WES,Water Environmental Sanitation,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WR,World Relief,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WR,World Relief,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WVI,World Vision International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WVI,World Vision International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Ed Damazine,SD08,Blue Nile,SD08105,Ed Damazine,2,WVI,World Vision International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,FAO,Food and Agriculture Organization,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,IAS,International Aid Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,IMC,International Medical Corps,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,IR,Islamic Relief Worldwide,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,IR,Islamic Relief Worldwide,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,LMI,LM International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,RI,Relief International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,RI,Relief International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,RI,Relief International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,SCI,Save the Children International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,WR,World Relief,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Geisan,SD08,Blue Nile,SD08109,Geisan,2,WVI,World Vision International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,Al-SO,Al-Sadagat organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,FAO,Food and Agriculture Organization,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,IRC,International Rescue Committee,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,IRC,International Rescue Committee,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,MEDAIR,MEDAIR,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,MEDAIR,MEDAIR,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,PHCO,Pan Health Care Organization,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,WES,Water Environmental Sanitation,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,WR,World Relief,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,WTI,Windle Trust International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Blue Nile,Wad Al Mahi,SD08,Blue Nile,SD08110,Wad Al Mahi,2,WVI,World Vision International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,ACF,Action Contre la Faim (Action Against Hunger),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,ACF,Action against Hunger,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,ACF,Action against Hunger,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,HFDO,Hope and Friendship for Development Organization,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,HFDO,Hope and Friendship for Development Organization,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,SORR,Sudanese Organisation for Relief and Recovery,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNFPA,United Nations Population Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Azum,SD06,Central Darfur,SD06110,Azum,2,WR,World Relief,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,ACF,Action Contre la Faim (Action Against Hunger),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,ACF,Action against Hunger,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,ACF,Action against Hunger,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,CRS,Catholic Relief Services,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,MC,MERCY CORPS EUROPE,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,SI,Solidarities International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,TGH,Triangle Génération Humanitaire,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,TGH,Triangle Génération Humanitaire,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,TGH,Triangle Génération Humanitaire,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Bendasi,SD06,Central Darfur,SD06112,Bendasi,2,WR,World Relief,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,CRS,Catholic Relief Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,DRC,Danish Refugee Council,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,HFDO,Hope and Friendship for Development Organization,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,IMC,International Medical Corps,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,IR,Islamic Relief Worldwide,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Central Darfur,Gharb Jabal Marrah,SD06,Central Darfur,SD06131,Gharb Jabal Marrah,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
